X,Preciptiation,Temperature,Year,Month,Day,Date
1754,0.31354692,11.75817871,2069,10,21,21/10/2069
1755,0.014007964,11.79962158,2069,10,22,22/10/2069
1756,2.284819004,13.84613037,2069,10,23,23/10/2069
1757,1.615271898,15.28204346,2069,10,24,24/10/2069
1758,0.001274506,14.94763184,2069,10,25,25/10/2069
1759,0.016719613,14.55584717,2069,10,26,26/10/2069
1760,5.82E-05,15.89404297,2069,10,27,27/10/2069
1761,0.060261821,16.67913818,2069,10,28,28/10/2069
1762,0.04743827,16.24377441,2069,10,29,29/10/2069
1763,0.037661942,17.50592041,2069,10,30,30/10/2069
1764,0.071361159,17.95928955,2069,10,31,31/10/2069
1765,0.105060375,18.41265869,2069,11,1,01/11/2069
1766,11.21398313,16.71582031,2069,11,2,02/11/2069
1767,0.001100113,11.75286865,2069,11,3,03/11/2069
1768,0.003912928,9.825683594,2069,11,4,04/11/2069
1769,0.281058546,11.51654053,2069,11,5,05/11/2069
1770,1.08926876,15.51733398,2069,11,6,06/11/2069
1771,2.000968735,15.04119873,2069,11,7,07/11/2069
1772,2.951752057,11.91149902,2069,11,8,08/11/2069
1773,1.801004866,16.168396,2069,11,9,09/11/2069
1774,2.115472552,15.5980835,2069,11,10,10/11/2069
1775,0.056692898,11.21118164,2069,11,11,11/11/2069
1776,0.184303926,10.60632324,2069,11,12,12/11/2069
1777,0.933604638,13.12896729,2069,11,13,13/11/2069
1778,0.265618196,14.2456665,2069,11,14,14/11/2069
1779,4.478181177,15.63195801,2069,11,15,15/11/2069
1780,3.641858767,15.58575439,2069,11,16,16/11/2069
1781,5.475221132,11.42120361,2069,11,17,17/11/2069
1782,0.290828145,9.743103027,2069,11,18,18/11/2069
1783,0.945657055,13.12359619,2069,11,19,19/11/2069
1784,4.537526937,11.94464111,2069,11,20,20/11/2069
1785,15.5868635,10.53277588,2069,11,21,21/11/2069
1786,7.279410074,8.907165527,2069,11,22,22/11/2069
1787,2.765778475,8.293457031,2069,11,23,23/11/2069
1788,0.452769795,8.208374023,2069,11,24,24/11/2069
1789,0.010410563,7.284118652,2069,11,25,25/11/2069
1790,2.597384574,11.33044434,2069,11,26,26/11/2069
1791,7.900282159,13.31115723,2069,11,27,27/11/2069
1792,0.364707752,14.26794434,2069,11,28,28/11/2069
1793,0.05460324,13.60473633,2069,11,29,29/11/2069
1794,0.200237701,13.39788818,2069,11,30,30/11/2069
1795,0.862319066,14.14550781,2069,12,1,01/12/2069
1796,0.276400421,14.32409668,2069,12,2,02/12/2069
1797,0.509566645,13.66760254,2069,12,3,03/12/2069
1798,0.410038316,13.66748047,2069,12,4,04/12/2069
1799,0.086454407,11.56793213,2069,12,5,05/12/2069
1800,0.220115483,11.72924805,2069,12,6,06/12/2069
1801,2.477115788,12.46472168,2069,12,7,07/12/2069
1802,0.197858406,8.359924316,2069,12,8,08/12/2069
1803,0.014311258,5.168334961,2069,12,9,09/12/2069
1804,0.593823749,6.898010254,2069,12,10,10/12/2069
1805,8.62228903,5.156921387,2069,12,11,11/12/2069
1806,0.270800138,5.07598877,2069,12,12,12/12/2069
1807,1.644442492,6.014160156,2069,12,13,13/12/2069
1808,11.1666501,8.866516113,2069,12,14,14/12/2069
1809,0.610257334,5.796142578,2069,12,15,15/12/2069
1810,4.354310897,5.481567383,2069,12,16,16/12/2069
1811,0.553809539,3.710449219,2069,12,17,17/12/2069
1812,0.023670798,1.597351074,2069,12,18,18/12/2069
1813,3.562650725,2.478820801,2069,12,19,19/12/2069
1814,0.557557074,7.950866699,2069,12,20,20/12/2069
1815,5.016606767,8.160461426,2069,12,21,21/12/2069
1816,1.755312126,6.412841797,2069,12,22,22/12/2069
1817,0.020523902,2.861450195,2069,12,23,23/12/2069
1818,0.036142238,5.300354004,2069,12,24,24/12/2069
1819,0.167741135,5.966003418,2069,12,25,25/12/2069
1820,0.049089434,4.374023438,2069,12,26,26/12/2069
1821,0.122604183,4.245056152,2069,12,27,27/12/2069
1822,0.141528137,5.819824219,2069,12,28,28/12/2069
1823,3.492983908,8.780761719,2069,12,29,29/12/2069
1824,2.440772695,5.589050293,2069,12,30,30/12/2069
1825,1.603506613,6.08416748,2069,12,31,31/12/2069
1826,0.766240532,6.579284668,2070,1,1,01/01/2070
1827,9.732114407,5.875976563,2070,1,2,02/01/2070
1828,0.025613356,7.110534668,2070,1,3,03/01/2070
1829,1.247920035,7.170166016,2070,1,4,04/01/2070
1830,1.785141538,11.83648682,2070,1,5,05/01/2070
1831,2.042680595,13.45056152,2070,1,6,06/01/2070
1832,0.00120081,11.77142334,2070,1,7,07/01/2070
1833,0.027250651,10.85864258,2070,1,8,08/01/2070
1834,0.922170962,8.617919922,2070,1,9,09/01/2070
1835,0.055980484,5.488037109,2070,1,10,10/01/2070
1836,0.000637045,6.202575684,2070,1,11,11/01/2070
1837,0.020048215,7.97833252,2070,1,12,12/01/2070
1838,1.109897357,10.02105713,2070,1,13,13/01/2070
1839,2.1692938,7.529602051,2070,1,14,14/01/2070
1840,1.64617346,5.623596191,2070,1,15,15/01/2070
1841,0.923790739,5.425537109,2070,1,16,16/01/2070
1842,2.026843198,5.023620605,2070,1,17,17/01/2070
1843,0.223087195,5.783569336,2070,1,18,18/01/2070
1844,0.03268607,5.3125,2070,1,19,19/01/2070
1845,0.007256323,4.864868164,2070,1,20,20/01/2070
1846,0.202183134,5.751953125,2070,1,21,21/01/2070
1847,4.335735447,3.832946777,2070,1,22,22/01/2070
1848,0.657060297,3.155578613,2070,1,23,23/01/2070
1849,0.499686542,5.1875,2070,1,24,24/01/2070
1850,0.174946932,7.55682373,2070,1,25,25/01/2070
1851,3.02672399,10.37286377,2070,1,26,26/01/2070
1852,8.053083834,11.37792969,2070,1,27,27/01/2070
1853,10.14481271,10.22753906,2070,1,28,28/01/2070
1854,0.075447526,6.473693848,2070,1,29,29/01/2070
1855,3.532226931,10.7477417,2070,1,30,30/01/2070
1856,0.286530429,8.127319336,2070,2,1,31/01/2070
1857,3.579264809,5.976928711,2070,2,2,01/02/2070
1858,1.961368328,7.338928223,2070,2,3,02/02/2070
1859,0.000175946,7.892089844,2070,2,4,03/02/2070
1860,0.297926779,8.468322754,2070,2,5,04/02/2070
1861,0.562969138,9.220153809,2070,2,6,05/02/2070
1862,0.144544886,8.997619629,2070,2,7,06/02/2070
1863,0.239054367,9.709533691,2070,2,8,07/02/2070
1864,0.534261893,10.0145874,2070,2,9,08/02/2070
1865,0.450652801,9.841796875,2070,2,10,09/02/2070
1866,0.776044058,11.08709717,2070,2,11,10/02/2070
1867,0.00418215,9.15045166,2070,2,12,11/02/2070
1868,0.023174524,9.952575684,2070,2,13,12/02/2070
1869,6.284406921,11.4887085,2070,2,14,13/02/2070
1870,3.456742025,7.978088379,2070,2,15,14/02/2070
1871,2.175195498,10.67114258,2070,2,16,15/02/2070
1872,0.19616608,13.85748291,2070,2,17,16/02/2070
1873,0.004721766,13.72344971,2070,2,18,17/02/2070
1874,0.017315658,12.69836426,2070,2,19,18/02/2070
1875,0.129790749,11.71362305,2070,2,20,19/02/2070
1876,0.000441855,8.406555176,2070,2,21,20/02/2070
1877,0.022343859,9.199890137,2070,2,22,21/02/2070
1878,0.481399168,10.63482666,2070,2,23,22/02/2070
1879,9.862565948,9.826171875,2070,2,24,23/02/2070
1880,3.855921677,12.97424316,2070,2,25,24/02/2070
1881,5.908736936,12.50738525,2070,2,26,25/02/2070
1882,4.044180061,5.999267578,2070,2,27,26/02/2070
1883,0.523348458,7.30480957,2070,2,28,27/02/2070
1884,0.251080597,11.1661377,2070,2,29,28/02/2070
1885,0.55173765,11.77557373,2070,2,30,01/03/2070
1886,0.084954672,8.013427734,2070,3,1,02/03/2070
1887,0.000150016,8.737854004,2070,3,2,03/03/2070
1888,0.002430145,9.692993164,2070,3,3,04/03/2070
1889,0.00209976,11.15991211,2070,3,4,05/03/2070
1890,0.065151443,11.38879395,2070,3,5,06/03/2070
1891,0.694808643,11.82305908,2070,3,6,07/03/2070
1892,2.368072519,8.551635742,2070,3,7,08/03/2070
1893,4.46E-06,7.694519043,2070,3,8,09/03/2070
1894,0,10.31848145,2070,3,9,10/03/2070
1895,0.086566325,11.53186035,2070,3,10,11/03/2070
1896,0.001060466,12.34332275,2070,3,11,12/03/2070
1897,0.036540272,12.39361572,2070,3,12,13/03/2070
1898,2.183734666,11.87799072,2070,3,13,14/03/2070
1899,0.971226863,9.338439941,2070,3,14,15/03/2070
1900,0,9.656555176,2070,3,15,16/03/2070
1901,4.91E-05,10.67791748,2070,3,16,17/03/2070
1902,0.018091049,11.14379883,2070,3,17,18/03/2070
1903,0.001638691,12.40869141,2070,3,18,19/03/2070
1904,0,14.76464844,2070,3,19,20/03/2070
1905,0,15.1227417,2070,3,20,21/03/2070
1906,0.000716318,12.49725342,2070,3,21,22/03/2070
1907,0.142193673,12.01727295,2070,3,22,23/03/2070
1908,0.107154846,13.42272949,2070,3,23,24/03/2070
1909,0.161118472,13.13616943,2070,3,24,25/03/2070
1910,7.775162137,9.512084961,2070,3,25,26/03/2070
1911,0.001590698,11.03363037,2070,3,26,27/03/2070
1912,0.00480016,13.99542236,2070,3,27,28/03/2070
1913,0.023096953,15.12860107,2070,3,28,29/03/2070
1914,0.491074962,15.50848389,2070,3,29,30/03/2070
1915,0.023262109,16.33001709,2070,3,30,31/03/2070
1916,0.082224982,15.565979,2070,4,1,01/04/2070
1917,12.64314707,10.17370605,2070,4,2,02/04/2070
1918,0.008634368,9.632446289,2070,4,3,03/04/2070
1919,6.857173378,11.69976807,2070,4,4,04/04/2070
1920,0.605086669,8.44708252,2070,4,5,05/04/2070
1921,4.70E-05,10.52032471,2070,4,6,06/04/2070
1922,1.43E-05,11.70849609,2070,4,7,07/04/2070
1923,0.069446762,12.62884521,2070,4,8,08/04/2070
1924,0.92216004,12.68212891,2070,4,9,09/04/2070
1925,1.690929366,12.15899658,2070,4,10,10/04/2070
1926,1.594133157,11.70306396,2070,4,11,11/04/2070
1927,8.06558691,11.34106445,2070,4,12,12/04/2070
1928,12.31693807,10.72729492,2070,4,13,13/04/2070
1929,19.27787899,6.197387695,2070,4,14,14/04/2070
1930,4.375482642,7.164978027,2070,4,15,15/04/2070
1931,0.744201575,8.475769043,2070,4,16,16/04/2070
1932,0.161119768,10.17340088,2070,4,17,17/04/2070
1933,11.83395437,9.595703125,2070,4,18,18/04/2070
1934,14.10442712,5.982055664,2070,4,19,19/04/2070
1935,0.382854114,10.20880127,2070,4,20,20/04/2070
1936,2.35863722,10.7722168,2070,4,21,21/04/2070
1937,0.153493802,13.65447998,2070,4,22,22/04/2070
1938,0.038830046,15.01513672,2070,4,23,23/04/2070
1939,3.711601021,14.87908936,2070,4,24,24/04/2070
1940,0.000323118,16.79418945,2070,4,25,25/04/2070
1941,1.726926392,18.22021484,2070,4,26,26/04/2070
1942,0.09173532,17.41174316,2070,4,27,27/04/2070
1943,0.125853854,17.93041992,2070,4,28,28/04/2070
1944,0.006955246,20.79772949,2070,4,29,29/04/2070
1945,0.002838367,21.03314209,2070,4,30,30/04/2070
1946,0.262683928,19.10455322,2070,5,1,01/05/2070
1947,0.122760902,18.95062256,2070,5,2,02/05/2070
1948,0.191220234,16.34338379,2070,5,3,03/05/2070
1949,0.02181543,17.24822998,2070,5,4,04/05/2070
1950,0.431253712,19.37359619,2070,5,5,05/05/2070
1951,0,21.48449707,2070,5,6,06/05/2070
1952,0,22.64813232,2070,5,7,07/05/2070
1953,0.320294045,23.62109375,2070,5,8,08/05/2070
1954,11.40939798,19.24084473,2070,5,9,09/05/2070
1955,0.0004259,16.49499512,2070,5,10,10/05/2070
1956,0,17.14373779,2070,5,11,11/05/2070
1957,0.038034113,18.44116211,2070,5,12,12/05/2070
1958,0.010966461,19.91851807,2070,5,13,13/05/2070
1959,0,21.3470459,2070,5,14,14/05/2070
1960,5.66E-05,21.90881348,2070,5,15,15/05/2070
1961,3.834447241,17.86395264,2070,5,16,16/05/2070
1962,2.549504,18.67211914,2070,5,17,17/05/2070
1963,7.205751375,18.72937012,2070,5,18,18/05/2070
1964,0.317108594,20.92694092,2070,5,19,19/05/2070
1965,0,22.44720459,2070,5,20,20/05/2070
1966,0.005710506,24.6552124,2070,5,21,21/05/2070
1967,0.364310332,24.94812012,2070,5,22,22/05/2070
1968,0.208664952,25.76507568,2070,5,23,23/05/2070
1969,1.044983708,26.27398682,2070,5,24,24/05/2070
1970,0.581435362,25.44311523,2070,5,25,25/05/2070
1971,0,24.91577148,2070,5,26,26/05/2070
1972,0,24.99951172,2070,5,27,27/05/2070
1973,6.65E-05,25.0871582,2070,5,28,28/05/2070
1974,0,24.59368896,2070,5,29,29/05/2070
1975,0.013789098,24.49493408,2070,5,30,30/05/2070
1976,0.617696013,24.72738647,2070,5,31,31/05/2070
1977,1.221602928,24.95983887,2070,6,1,01/06/2070
1978,1.55794911,24.79766846,2070,6,2,02/06/2070
1979,6.11E-05,25.73120117,2070,6,3,03/06/2070
1980,0.000599679,26.57519531,2070,6,4,04/06/2070
1981,3.134776675,26.40106201,2070,6,5,05/06/2070
1982,1.242420904,26.06536865,2070,6,6,06/06/2070
1983,0,26.91143799,2070,6,7,07/06/2070
1984,0,27.16143799,2070,6,8,08/06/2070
1985,0.101878883,26.88934326,2070,6,9,09/06/2070
1986,0,22.77911377,2070,6,10,10/06/2070
1987,0,22.91589355,2070,6,11,11/06/2070
1988,3.026357177,22.33392334,2070,6,12,12/06/2070
1989,0.00384129,25.97521973,2070,6,13,13/06/2070
1990,0.001604302,28.59277344,2070,6,14,14/06/2070
1991,0.019491859,29.43395996,2070,6,15,15/06/2070
1992,0.000181093,30.03405762,2070,6,16,16/06/2070
1993,0.441637043,28.56365967,2070,6,17,17/06/2070
1994,0.367769635,29.73150635,2070,6,18,18/06/2070
1995,0.370312377,30.49749756,2070,6,19,19/06/2070
1996,0.118221944,31.32958984,2070,6,20,20/06/2070
1997,3.735649749,30.62652588,2070,6,21,21/06/2070
1998,3.575451148,29.62524414,2070,6,22,22/06/2070
1999,4.038192867,28.74194336,2070,6,23,23/06/2070
2000,8.20742317,26.93530273,2070,6,24,24/06/2070
2001,0.719936201,27.24749756,2070,6,25,25/06/2070
2002,0.790693084,27.43054199,2070,6,26,26/06/2070
2003,1.42E-05,29.53381348,2070,6,27,27/06/2070
2004,0,31.17938232,2070,6,28,28/06/2070
2005,0.889308113,31.15234375,2070,6,29,29/06/2070
2006,0.43532602,32.51092529,2070,6,30,30/06/2070
2007,1.424551435,32.4342041,2070,7,1,01/07/2070
2008,0.429263311,32.12487793,2070,7,2,02/07/2070
2009,0,32.79443359,2070,7,3,03/07/2070
2010,0,33.16125488,2070,7,4,04/07/2070
2011,0,33.10296631,2070,7,5,05/07/2070
2012,0,33.49365234,2070,7,6,06/07/2070
2013,0,34.29437256,2070,7,7,07/07/2070
2014,0,34.90600586,2070,7,8,08/07/2070
2015,0,34.40344238,2070,7,9,09/07/2070
2016,0,33.4119873,2070,7,10,10/07/2070
2017,0,33.44470215,2070,7,11,11/07/2070
2018,0.154545452,33.17578125,2070,7,12,12/07/2070
2019,0.824742654,30.23406982,2070,7,13,13/07/2070
2020,0,28.87530518,2070,7,14,14/07/2070
2021,0.001319722,26.20800781,2070,7,15,15/07/2070
2022,0,25.38568115,2070,7,16,16/07/2070
2023,0,27.2432251,2070,7,17,17/07/2070
2024,0,29.7255249,2070,7,18,18/07/2070
2025,0.97025561,29.37347412,2070,7,19,19/07/2070
2026,0.00117266,28.74206543,2070,7,20,20/07/2070
2027,0,30.00793457,2070,7,21,21/07/2070
2028,0,31.71557617,2070,7,22,22/07/2070
2029,0,31.66186523,2070,7,23,23/07/2070
2030,1.439315424,29.62036133,2070,7,24,24/07/2070
2031,0.437814384,30.51269531,2070,7,25,25/07/2070
2032,0,31.60375977,2070,7,26,26/07/2070
2033,0,32.37585449,2070,7,27,27/07/2070
2034,0,33.29711914,2070,7,28,28/07/2070
2035,0,33.49688721,2070,7,29,29/07/2070
2036,0,33.89349365,2070,7,30,30/07/2070
2037,0,33.98709106,2070,7,31,31/07/2070
2038,0,34.08068848,2070,8,1,01/08/2070
2039,0,34.40930176,2070,8,2,02/08/2070
2040,0,34.0401001,2070,8,3,03/08/2070
2041,0,33.82769775,2070,8,4,04/08/2070
2042,0,34.24591064,2070,8,5,05/08/2070
2043,1.316492778,34.30865479,2070,8,6,06/08/2070
2044,0,35.09918213,2070,8,7,07/08/2070
2045,0,35.77416992,2070,8,8,08/08/2070
2046,0,35.06939697,2070,8,9,09/08/2070
2047,0,33.88964844,2070,8,10,10/08/2070
2048,0,33.25653076,2070,8,11,11/08/2070
2049,9.97E-05,32.46600342,2070,8,12,12/08/2070
2050,0,33.45800781,2070,8,13,13/08/2070
2051,0,33.44378662,2070,8,14,14/08/2070
2052,0,34.43475342,2070,8,15,15/08/2070
2053,0,35.00799561,2070,8,16,16/08/2070
2054,0,34.50195313,2070,8,17,17/08/2070
2055,0.000964793,34.078125,2070,8,18,18/08/2070
2056,0.017950566,34.75708008,2070,8,19,19/08/2070
2057,0,33.61236572,2070,8,20,20/08/2070
2058,0,30.96911621,2070,8,21,21/08/2070
2059,0,28.10516357,2070,8,22,22/08/2070
2060,0,27.97589111,2070,8,23,23/08/2070
2061,0.199074103,28.66772461,2070,8,24,24/08/2070
2062,12.03398095,28.82910156,2070,8,25,25/08/2070
2063,3.293605463,26.28851318,2070,8,26,26/08/2070
2064,2.663953439,25.96710205,2070,8,27,27/08/2070
2065,0.561651817,27.59973145,2070,8,28,28/08/2070
2066,1.204651577,28.96429443,2070,8,29,29/08/2070
2067,1.47E-05,29.99768066,2070,8,30,30/08/2070
2068,7.33E-06,2.90E+01,2070,8,31,31/08/2070
2069,0,28.0994873,2070,9,1,01/09/2070
2070,0,26.97320557,2070,9,2,02/09/2070
2071,0,28.72149658,2070,9,3,03/09/2070
2072,0,29.09674072,2070,9,4,04/09/2070
2073,1.29E-05,28.86553955,2070,9,5,05/09/2070
2074,3.41E-06,28.58044434,2070,9,6,06/09/2070
2075,0.239338592,29.07019043,2070,9,7,07/09/2070
2076,0.002482155,28.66345215,2070,9,8,08/09/2070
2077,0,28.06945801,2070,9,9,09/09/2070
2078,0.017344162,27.67547607,2070,9,10,10/09/2070
2079,0.053639099,27.8223877,2070,9,11,11/09/2070
2080,0,27.97662354,2070,9,12,12/09/2070
2081,0.210867952,27.6965332,2070,9,13,13/09/2070
2082,0,28.17193604,2070,9,14,14/09/2070
2083,0.280805497,28.09057617,2070,9,15,15/09/2070
2084,0.892646049,27.84063721,2070,9,16,16/09/2070
2085,0.990443135,27.11035156,2070,9,17,17/09/2070
2086,18.08149894,18.96832275,2070,9,18,18/09/2070
2087,0.017849457,14.89660645,2070,9,19,19/09/2070
2088,0.048303258,14.5489502,2070,9,20,20/09/2070
2089,1.845335338,16.68487549,2070,9,21,21/09/2070
2090,4.715969379,18.65643311,2070,9,22,22/09/2070
2091,0.815820327,21.31524658,2070,9,23,23/09/2070
2092,1.634719747,21.0859375,2070,9,24,24/09/2070
2093,2.002163627,21.90802002,2070,9,25,25/09/2070
2094,0.490679545,22.53125,2070,9,26,26/09/2070
2095,7.913444052,22.13555908,2070,9,27,27/09/2070
2096,9.064260079,21.01373291,2070,9,28,28/09/2070
2097,0.051271075,20.61743164,2070,9,29,29/09/2070
2098,5.393601931,18.53894043,2070,9,30,30/09/2070
2099,1.065531839,19.24047852,2070,10,1,01/10/2070
2100,0.521398801,20.02783203,2070,10,2,02/10/2070
2101,0.011036953,21.45483398,2070,10,3,03/10/2070
2102,0.000312206,23.08398438,2070,10,4,04/10/2070
2103,0,22.26239014,2070,10,5,05/10/2070
2104,0.787902146,18.7409668,2070,10,6,06/10/2070
2105,0.004088024,18.75250244,2070,10,7,07/10/2070
2106,0,18.93493652,2070,10,8,08/10/2070
2107,0.011109995,19.33972168,2070,10,9,09/10/2070
2108,0.046291945,19.47723389,2070,10,10,10/10/2070
2109,0.023826284,18.93902588,2070,10,11,11/10/2070
2110,0.221157222,19.6307373,2070,10,12,12/10/2070
2111,29.11522128,18.70672607,2070,10,13,13/10/2070
2112,0.198819837,19.17974854,2070,10,14,14/10/2070
2113,0,18.44470215,2070,10,15,15/10/2070
2114,0,18.57263184,2070,10,16,16/10/2070
2115,0,18.93170166,2070,10,17,17/10/2070
2116,0,19.1159668,2070,10,18,18/10/2070
2117,0.089415678,19.18048096,2070,10,19,19/10/2070
2118,0.432870974,19.53259277,2070,10,20,20/10/2070
2119,0.142359046,19.56567383,2070,10,21,21/10/2070
2120,0.298665395,19.89819336,2070,10,22,22/10/2070
2121,0.568713793,19.72869873,2070,10,23,23/10/2070
2122,0.049228993,19.00091553,2070,10,24,24/10/2070
2123,0.075242976,18.87188721,2070,10,25,25/10/2070
2124,11.19871968,17.65087891,2070,10,26,26/10/2070
2125,0.015741866,15.3949585,2070,10,27,27/10/2070
2126,0.002008735,16.54901123,2070,10,28,28/10/2070
2127,0,16.69989014,2070,10,29,29/10/2070
2128,0.132085943,17.74847412,2070,10,30,30/10/2070
2129,10.44528724,17.93191528,2070,10,31,31/10/2070
2130,20.75848854,18.11535645,2070,11,1,01/11/2070
2131,0.019913317,13.53100586,2070,11,2,02/11/2070
2132,0.006717,12.38513184,2070,11,3,03/11/2070
2133,3.53816729,13.4899292,2070,11,4,04/11/2070
2134,1.918079832,9.635742188,2070,11,5,05/11/2070
2135,0.062699795,9.143310547,2070,11,6,06/11/2070
2136,0.086981042,11.24438477,2070,11,7,07/11/2070
2137,0.01835565,11.66693115,2070,11,8,08/11/2070
2138,1.873575698,15.065979,2070,11,9,09/11/2070
2139,7.054546452,12.34057617,2070,11,10,10/11/2070
2140,0.285816389,10.54833984,2070,11,11,11/11/2070
2141,0.710889639,10.14520264,2070,11,12,12/11/2070
2142,0.066461711,11.30194092,2070,11,13,13/11/2070
2143,0.699688247,13.00622559,2070,11,14,14/11/2070
2144,10.45675278,15.40222168,2070,11,15,15/11/2070
2145,3.458462621,13.34069824,2070,11,16,16/11/2070
2146,0.437089952,10.99920654,2070,11,17,17/11/2070
2147,0.436577766,10.1494751,2070,11,18,18/11/2070
2148,0.389150521,9.316955566,2070,11,19,19/11/2070
2149,1.396059146,8.694946289,2070,11,20,20/11/2070
2150,2.407575643,10.04644775,2070,11,21,21/11/2070
2151,0.069498915,11.52642822,2070,11,22,22/11/2070
2152,0.161957464,12.30432129,2070,11,23,23/11/2070
2153,2.155880292,13.03442383,2070,11,24,24/11/2070
2154,0.484263067,13.48358154,2070,11,25,25/11/2070
2155,0.216617695,13.3394165,2070,11,26,26/11/2070
2156,0.330653822,13.02813721,2070,11,27,27/11/2070
2157,7.948487112,13.20916748,2070,11,28,28/11/2070
2158,12.98163598,12.61846924,2070,11,29,29/11/2070
2159,0.267646099,11.71270752,2070,11,30,30/11/2070
2160,0.10860759,11.99139404,2070,12,1,01/12/2070
2161,0.187221634,13.53045654,2070,12,2,02/12/2070
2162,6.395678571,12.87774658,2070,12,3,03/12/2070
2163,0.032577119,10.97485352,2070,12,4,04/12/2070
2164,0.006869901,8.529296875,2070,12,5,05/12/2070
2165,0.002275319,6.360412598,2070,12,6,06/12/2070
2166,0.000466334,6.764831543,2070,12,7,07/12/2070
2167,0.011782723,5.727539063,2070,12,8,08/12/2070
2168,0.035411094,6.217102051,2070,12,9,09/12/2070
2169,0.114147868,5.749084473,2070,12,10,10/12/2070
2170,0.218628998,5.848266602,2070,12,11,11/12/2070
2171,0.030863561,5.598144531,2070,12,12,12/12/2070
2172,0.111632668,5.211181641,2070,12,13,13/12/2070
2173,3.400761704,8.532165527,2070,12,14,14/12/2070
2174,1.731367281,8.236816406,2070,12,15,15/12/2070
2175,0.050868493,5.824279785,2070,12,16,16/12/2070
2176,14.29745439,7.035705566,2070,12,17,17/12/2070
2177,7.127439464,4.906921387,2070,12,18,18/12/2070
2178,0.10884783,4.461303711,2070,12,19,19/12/2070
2179,2.848990343,4.063354492,2070,12,20,20/12/2070
2180,0.333893846,3.996032715,2070,12,21,21/12/2070
2181,0.597694459,3.245056152,2070,12,22,22/12/2070
2182,0.234143901,3.516723633,2070,12,23,23/12/2070
2183,0.379742529,5.077453613,2070,12,24,24/12/2070
2184,0.381081578,5.729858398,2070,12,25,25/12/2070
2185,1.385881734,2.81817627,2070,12,26,26/12/2070
2186,13.7205238,6.039855957,2070,12,27,27/12/2070
2187,0.674943061,2.159667969,2070,12,28,28/12/2070
2188,0.07191363,0.862915039,2070,12,29,29/12/2070
2189,0.508805673,2.025634766,2070,12,30,30/12/2070
2190,3.820095563,4.006958008,2070,12,31,31/12/2070
2191,7.131385454,5.98828125,2071,1,1,01/01/2071
2192,4.553443543,3.008789063,2071,1,2,02/01/2071
2193,2.217473765,2.957458496,2071,1,3,03/01/2071
2194,0.146849794,0.732727051,2071,1,4,04/01/2071
2195,0.855584652,1.079528809,2071,1,5,05/01/2071
2196,1.168806132,1.268188477,2071,1,6,06/01/2071
2197,0.578210228,0.272888184,2071,1,7,07/01/2071
2198,0.132396659,0.788085938,2071,1,8,08/01/2071
2199,0.002513001,2.876586914,2071,1,9,09/01/2071
2200,0.250667323,2.852050781,2071,1,10,10/01/2071
2201,0.165519315,4.349060059,2071,1,11,11/01/2071
2202,0.052760541,4.26373291,2071,1,12,12/01/2071
2203,0.082859759,2.369812012,2071,1,13,13/01/2071
2204,0.013438302,1.099914551,2071,1,14,14/01/2071
2205,0.414867628,2.349060059,2071,1,15,15/01/2071
2206,4.77861017,6.140869141,2071,1,16,16/01/2071
2207,10.28216172,8.643981934,2071,1,17,17/01/2071
2208,1.795093581,10.54669189,2071,1,18,18/01/2071
2209,0.769119558,5.940673828,2071,1,19,19/01/2071
2210,8.092284109,7.506713867,2071,1,20,20/01/2071
2211,0.126391884,7.206176758,2071,1,21,21/01/2071
2212,0.318204338,8.84753418,2071,1,22,22/01/2071
2213,0.19496274,9.64276123,2071,1,23,23/01/2071
2214,0.95124286,8.736022949,2071,1,24,24/01/2071
2215,10.59783781,7.264343262,2071,1,25,25/01/2071
2216,2.55419336,4.112426758,2071,1,26,26/01/2071
2217,0.229941267,4.41418457,2071,1,27,27/01/2071
2218,0.575087013,3.064697266,2071,1,28,28/01/2071
2219,0.940464073,3.594116211,2071,1,29,29/01/2071
2220,0.40437338,1.546936035,2071,1,30,30/01/2071
2221,0.814319207,1.470275879,2071,2,1,31/01/2071
2222,0.31024356,2.231506348,2071,2,2,01/02/2071
2223,0.075387038,2.493103027,2071,2,3,02/02/2071
2224,0.2779647,3.178222656,2071,2,4,03/02/2071
2225,0.163473613,3.743225098,2071,2,5,04/02/2071
2226,0.031389006,4.340209961,2071,2,6,05/02/2071
2227,0.33381613,4.499816895,2071,2,7,06/02/2071
2228,1.48467074,4.84161377,2071,2,8,07/02/2071
2229,3.193188272,7.703186035,2071,2,9,08/02/2071
2230,1.12899961,7.42590332,2071,2,10,09/02/2071
2231,0.000107412,5.567932129,2071,2,11,10/02/2071
2232,0.000127158,5.886901855,2071,2,12,11/02/2071
2233,0,7.053527832,2071,2,13,12/02/2071
2234,0,7.673034668,2071,2,14,13/02/2071
2235,0.020040841,7.038635254,2071,2,15,14/02/2071
2236,0.168681918,6.856262207,2071,2,16,15/02/2071
2237,0.00074758,7.185974121,2071,2,17,16/02/2071
2238,0,6.809936523,2071,2,18,17/02/2071
2239,5.36E-05,7.339477539,2071,2,19,18/02/2071
2240,0.087614832,6.875,2071,2,20,19/02/2071
2241,2.36704406,7.121704102,2071,2,21,20/02/2071
2242,18.17881535,6.611999512,2071,2,22,21/02/2071
2243,11.22945906,5.184204102,2071,2,23,22/02/2071
2244,3.595061658,5.294128418,2071,2,24,23/02/2071
2245,3.436081996,8.101318359,2071,2,25,24/02/2071
